"|","|__id","|__name","|__members","|__sp","|__buy_average","|__buy_quantity","|__sell_average","|__sell_quantity","|__overall_average","|__overall_quantity"
"3422","3422","Olive oil(4)","True","22","18","1","0","0","18","1"
"3424","3424","Olive oil(3)","True","20","0","0","0","0","0","0"
"3426","3426","Olive oil(2)","True","17","0","0","0","0","0","0"
"3428","3428","Olive oil(1)","True","14","0","0","0","0","0","0"
"3430","3430","Sacred oil(4)","True","100","0","0","1750","1268","1750","1268"
"3432","3432","Sacred oil(3)","True","90","0","0","0","0","0","0"
"3434","3434","Sacred oil(2)","True","75","0","0","0","0","0","0"
"3436","3436","Sacred oil(1)","True","60","347","1","0","0","347","1"
"3438","3438","Pyre logs","True","8","0","0","0","0","0","0"
"3440","3440","Oak pyre logs","True","40","0","0","0","0","0","0"
"3442","3442","Willow pyre logs","True","80","1808","10","1200","10","1504","20"
"3444","3444","Maple pyre logs","True","160","0","0","0","0","0","0"
"3446","3446","Yew pyre logs","True","320","1615","2","0","0","1615","2"
"3448","3448","Magic pyre logs","True","640","0","0","0","0","0","0"
"3470","3470","Fine cloth","True","500","0","0","0","0","0","0"
"3472","3472","Black plateskirt (t)","False","1920","0","0","0","0","0","0"
"3473","3473","Black plateskirt (g)","False","1920","0","0","0","0","0","0"
"3474","3474","Adamant plateskirt (t)","False","6400","0","0","0","0","0","0"
"3475","3475","Adamant plateskirt (g)","False","6400","0","0","0","0","0","0"
"3476","3476","Rune plateskirt (g)","False","64000","42000","1","39500","1","40750","2"
"3477","3477","Rune plateskirt (t)","False","64000","0","0","0","0","0","0"
"3478","3478","Zamorak plateskirt","False","64000","0","0","0","0","0","0"
"3479","3479","Saradomin plateskirt","False","64000","0","0","0","0","0","0"
"3480","3480","Guthix plateskirt","False","64000","0","0","0","0","0","0"
"3481","3481","Gilded platebody","False","65000","2640036","1","2620501","1","2630268","2"
"3483","3483","Gilded platelegs","False","64000","0","0","0","0","0","0"
"3485","3485","Gilded plateskirt","False","64000","0","0","0","0","0","0"
"3486","3486","Gilded full helm","False","35200","0","0","0","0","0","0"
"3488","3488","Gilded kiteshield","False","54400","0","0","0","0","0","0"
"19912","19912","Zombie head","True","5000","0","0","0","0","0","0"
"19915","19915","Cyclops head","True","5000","0","0","0","0","0","0"
"19918","19918","Nunchaku","True","6000","0","0","0","0","0","0"
"19921","19921","Ancient d'hide boots","True","9300","0","0","825000","1","825000","1"
"19924","19924","Bandos d'hide boots","True","9300","840686","1","825900","1","833293","2"
"19927","19927","Guthix d'hide boots","True","9300","836239","2","826111","1","832863","3"
"19930","19930","Armadyl d'hide boots","True","9300","1204999","7","1186024","2","1200782","9"
"19933","19933","Saradomin d'hide boots","True","9300","878439","5","865004","3","873401","8"
"19936","19936","Zamorak d'hide boots","True","9300","928497","2","917900","2","923198","4"
"19943","19943","Arceuus scarf","True","10000","0","0","0","0","0","0"
"19946","19946","Hosidius scarf","True","10000","0","0","0","0","0","0"
"19949","19949","Lovakengj scarf","True","10000","0","0","0","0","0","0"
"19952","19952","Piscarilius scarf","True","10000","0","0","0","0","0","0"
"19955","19955","Shayzien scarf","True","10000","0","0","0","0","0","0"
"19958","19958","Dark tuxedo jacket","True","10000","0","0","2200000","1","2200000","1"
"19961","19961","Dark tuxedo cuffs","True","3000","0","0","0","0","0","0"
"19964","19964","Dark trousers","True","6000","0","0","0","0","0","0"
"19967","19967","Dark tuxedo shoes","True","3000","0","0","0","0","0","0"
"19970","19970","Dark bow tie","True","5000","0","0","0","0","0","0"
"19973","19973","Light tuxedo jacket","True","10000","0","0","0","0","0","0"
"19976","19976","Light tuxedo cuffs","True","3000","0","0","0","0","0","0"
"11785","11785","Armadyl crossbow","True","990000","24724180","3","24716048","5","24719098","8"
"11787","11787","Steam battlestaff","True","17000","0","0","0","0","0","0"
"19979","19979","Light trousers","True","6000","0","0","0","0","0","0"
"11789","11789","Mystic steam staff","True","45000","0","0","0","0","0","0"
"19982","19982","Light tuxedo shoes","True","3000","0","0","0","0","0","0"
"11791","11791","Staff of the dead","True","1000005","0","0","0","0","0","0"
"19985","19985","Light bow tie","True","5000","0","0","0","0","0","0"
"19988","19988","Blacksmith's helm","True","3000","0","0","0","0","0","0"
"11798","11798","Godsword blade","True","750000","0","0","0","0","0","0"
"19991","19991","Bucket helm","True","14000","0","0","0","0","0","0"
"11802","11802","Armadyl godsword","True","1250000","13756297","2","13731957","5","13738911","7"
"19994","19994","Ranger gloves","True","3400","0","0","0","0","0","0"
"11804","11804","Bandos godsword","True","1250000","9281770","8","9258058","13","9267091","21"
"19997","19997","Holy wraps","True","9600","0","0","0","0","0","0"
"11806","11806","Saradomin godsword","True","1250000","35350000","4","0","0","35350000","4"
"11808","11808","Zamorak godsword","True","1250000","5251256","3","5223030","5","5233615","8"
"11810","11810","Armadyl hilt","True","500000","0","0","0","0","0","0"
"20002","20002","Dragon scimitar ornament kit","True","5000","0","0","0","0","0","0"
"11812","11812","Bandos hilt","True","500000","0","0","0","0","0","0"
"20005","20005","Ring of nature","False","8000","0","0","0","0","0","0"
"11814","11814","Saradomin hilt","True","500000","0","0","0","0","0","0"
"11816","11816","Zamorak hilt","True","500000","0","0","0","0","0","0"
"20008","20008","Fancy tiara","True","8000","0","0","18801","1","18801","1"
"11818","11818","Godsword shard 1","True","250000","0","0","0","0","0","0"
"20011","20011","3rd age axe","True","55000","0","0","0","0","0","0"
"11820","11820","Godsword shard 2","True","250000","0","0","158420","1","158420","1"
"11822","11822","Godsword shard 3","True","250000","0","0","159474","1","159474","1"
"20014","20014","3rd age pickaxe","True","97950","0","0","0","0","0","0"
"11824","11824","Zamorakian spear","True","100005","13771331","3","13796117","11","13790806","14"
"20017","20017","Ring of coins","False","8000","0","0","0","0","0","0"
"11826","11826","Armadyl helmet","True","289000","5913164","6","5926163","18","5922913","24"
"11828","11828","Armadyl chestplate","True","290000","40068276","11","40062508","6","40066240","17"
"20020","20020","Lesser demon mask","True","4000","0","0","0","0","0","0"
"11830","11830","Armadyl chainskirt","True","289900","32582602","6","32562873","10","32570271","16"
"20023","20023","Greater demon mask","True","4000","0","0","0","0","0","0"
"11832","11832","Bandos chestplate","True","290010","18460163","1","18451063","6","18452363","7"
"11834","11834","Bandos tassets","True","289910","27792365","7","27791125","14","27791538","21"
"20026","20026","Black demon mask","True","4000","0","0","0","0","0","0"
"11836","11836","Bandos boots","True","289010","178000","1","177127","8","177224","9"
"20029","20029","Old demon mask","True","4000","0","0","0","0","0","0"
"11838","11838","Saradomin sword","True","130000","1128354","4","1130391","3","1129227","7"
"11840","11840","Dragon boots","True","20000","322846","16","322390","27","322559","43"
"20032","20032","Jungle demon mask","True","4000","0","0","0","0","0","0"
"20035","20035","Samurai kasa","True","4000","0","0","0","0","0","0"
"20038","20038","Samurai shirt","True","7000","149999","2","0","0","149999","2"
"20041","20041","Samurai gloves","True","3200","0","0","0","0","0","0"
"20044","20044","Samurai greaves","True","3200","0","0","0","0","0","0"
"20047","20047","Samurai boots","True","4500","0","0","0","0","0","0"
"20050","20050","Obsidian cape (r)","True","60000","0","0","0","0","0","0"
"20053","20053","Half moon spectacles","True","19450","0","0","0","0","0","0"
"20056","20056","Ale of the gods","True","850","0","0","0","0","0","0"
"20059","20059","Bucket helm (g)","True","14000","0","0","0","0","0","0"
"3678","3678","Flamtaer hammer","True","10000","0","0","0","0","0","0"
"20062","20062","Torture ornament kit","True","5000","0","0","5346001","2","5346001","2"
"20065","20065","Occult ornament kit","True","5000","0","0","4199998","1","4199998","1"
"11874","11874","Broad arrowheads","True","55","125","3500","100","3500","112","7000"
"11875","11875","Broad bolts","True","55","60","24811","58","4213","60","29024"
"11876","11876","Unfinished broad bolts","True","55","0","0","0","0","0","0"
"20068","20068","Armadyl godsword ornament kit","True","5000","0","0","1002000","1","1002000","1"
"20071","20071","Bandos godsword ornament kit","True","5000","0","0","4562222","1","4562222","1"
"20074","20074","Saradomin godsword ornament kit","True","5000","0","0","0","0","0","0"
"20077","20077","Zamorak godsword ornament kit","True","5000","0","0","0","0","0","0"
"20080","20080","Mummy's head","True","1","0","0","723488","1","723488","1"
"11889","11889","Zamorakian hasta","True","300000","13986741","3","13974639","1","13983715","4"
"20083","20083","Mummy's body","True","1","0","0","0","0","0","0"
"20086","20086","Mummy's hands","True","1","0","0","0","0","0","0"
"20089","20089","Mummy's legs","True","1","0","0","0","0","0","0"
"20092","20092","Mummy's feet","True","1","0","0","0","0","0","0"
"11902","11902","Leaf-bladed sword","True","68000","40650","2","40300","3","40440","5"
"20095","20095","Ankou mask","True","1","10110000","2","10340000","1","10186666","3"
"11905","11905","Trident of the seas (full)","True","69000","874001","3","867005","2","871202","5"
"20098","20098","Ankou top","True","1","24110000","2","24123126","1","24114375","3"
"11908","11908","Uncharged trident","True","68000","45191","3","45053","3","45122","6"
"20101","20101","Ankou gloves","True","1","0","0","0","0","0","0"
"20104","20104","Ankou's leggings","True","1","11110000","1","11364000","2","11279333","3"
"20107","20107","Ankou socks","True","1","0","0","1050999","1","1050999","1"
"20110","20110","Bowl wig","True","1","0","0","0","0","0","0"
"11920","11920","Dragon pickaxe","True","97950","6551386","5","6538676","3","6546620","8"
"20113","20113","Arceuus hood","True","1","0","0","0","0","0","0"
"11924","11924","Malediction ward","True","45000","3180000","1","3186755","3","3185066","4"
"20116","20116","Hosidius hood","True","1","0","0","0","0","0","0"
"11926","11926","Odium ward","True","45000","1965000","2","1911554","2","1938277","4"
"20119","20119","Lovakengj hood","True","1","0","0","0","0","0","0"
"11928","11928","Odium shard 1","True","31000","0","0","0","0","0","0"
"11929","11929","Odium shard 2","True","31000","0","0","0","0","0","0"
"11930","11930","Odium shard 3","True","31000","0","0","0","0","0","0"
"20122","20122","Piscarilius hood","True","1","0","0","0","0","0","0"
"11931","11931","Malediction shard 1","True","31000","0","0","0","0","0","0"
"11932","11932","Malediction shard 2","True","31000","0","0","0","0","0","0"
"11933","11933","Malediction shard 3","True","31000","0","0","0","0","0","0"
"20125","20125","Shayzien hood","True","1","0","0","0","0","0","0"
"11934","11934","Raw dark crab","True","325","0","0","0","0","0","0"
"11936","11936","Dark crab","True","320","0","0","1184","297","1184","297"
"20128","20128","Hood of darkness","True","10000","0","0","0","0","0","0"
"20131","20131","Robe top of darkness","True","120000","0","0","0","0","0","0"
"11940","11940","Dark fishing bait","True","3","0","0","3","750","3","750"
"3749","3749","Archer helm","True","60000","45199","7","43761","12","44290","19"
"20134","20134","Gloves of darkness","True","10000","0","0","0","0","0","0"
"3751","3751","Berserker helm","True","60000","50340","6","49989","4","50199","10"
"11943","11943","Lava dragon bones","True","150","5065","1","4840","47","4844","48"
"3753","3753","Warrior helm","True","60000","42500","1","42500","1","42500","2"
"20137","20137","Robe bottom of darkness","True","80000","0","0","0","0","0","0"
"3755","3755","Farseer helm","True","60000","0","0","39302","1","39302","1"
"20140","20140","Boots of darkness","True","10000","0","0","0","0","0","0"
"3759","3759","Fremennik cyan cloak","True","250","0","0","1557","1","1557","1"
"11951","11951","Extended antifire(4)","True","440","567","125","495","76","540","201"
"20143","20143","Dragon defender ornament kit","True","5000","0","0","0","0","0","0"
"3761","3761","Fremennik brown cloak","True","250","0","0","0","0","0","0"
"11953","11953","Extended antifire(3)","True","330","0","0","330","2","330","2"
"20146","20146","Gilded med helm","False","19200","0","0","0","0","0","0"
"3763","3763","Fremennik blue cloak","True","250","0","0","0","0","0","0"
"11955","11955","Extended antifire(2)","True","220","344","300","0","0","344","300"
"3765","3765","Fremennik green cloak","True","250","0","0","0","0","0","0"
"11957","11957","Extended antifire(1)","True","110","159","123","145","3","159","126"
"20149","20149","Gilded chainbody","False","50000","0","0","0","0","0","0"
"3767","3767","Fremennik brown shirt","True","250","0","0","0","0","0","0"
"11959","11959","Black chinchompa","True","240","2737","100","2722","16915","2722","17015"
"11960","11960","Extended antifire mix(2)","True","240","0","0","0","0","0","0"
"20152","20152","Gilded sq shield","False","38400","0","0","0","0","0","0"
"3769","3769","Fremennik grey shirt","True","250","0","0","0","0","0","0"
"11962","11962","Extended antifire mix(1)","True","160","0","0","0","0","0","0"
"3771","3771","Fremennik beige shirt","True","250","0","0","0","0","0","0"
"20155","20155","Gilded 2h sword","False","64000","3247000","1","0","0","3247000","1"
"11964","11964","Amulet of glory (t6)","True","17625","0","0","69700","15","69700","15"
"3773","3773","Fremennik red shirt","True","250","0","0","0","0","0","0"
"20158","20158","Gilded spear","True","20800","0","0","0","0","0","0"
"3775","3775","Fremennik blue shirt","True","250","0","0","0","0","0","0"
"11968","11968","Skills necklace(6)","True","20200","12843","21","0","0","12843","21"
"3777","3777","Fremennik red cloak","True","250","0","0","0","0","0","0"
"20161","20161","Gilded hasta","True","20800","0","0","167000","1","167000","1"
"3779","3779","Fremennik grey cloak","True","250","0","0","0","0","0","0"
"11972","11972","Combat bracelet(6)","True","21040","13196","26","12620","4","13119","30"
"3781","3781","Fremennik yellow cloak","True","250","0","0","0","0","0","0"
"20166","20166","Wooden shield (g)","False","20","0","0","0","0","0","0"
"3783","3783","Fremennik teal cloak","True","250","0","0","0","0","0","0"
"3785","3785","Fremennik purple cloak","True","250","0","0","0","0","0","0"
"20169","20169","Steel platebody (g)","False","2000","0","0","0","0","0","0"
"11978","11978","Amulet of glory(6)","True","17625","12634","685","12565","109","12625","794"
"3787","3787","Fremennik pink cloak","True","250","0","0","0","0","0","0"
"11980","11980","Ring of wealth (5)","True","17625","13741","550","13715","1682","13721","2232"
"20172","20172","Steel platelegs (g)","False","1000","0","0","0","0","0","0"
"3789","3789","Fremennik black cloak","True","250","0","0","0","0","0","0"
"3791","3791","Fremennik boots","True","500","0","0","0","0","0","0"
"20175","20175","Steel plateskirt (g)","False","1000","0","0","0","0","0","0"
"3793","3793","Fremennik robe","True","500","0","0","0","0","0","0"
"20178","20178","Steel full helm (g)","False","550","0","0","0","0","0","0"
"3795","3795","Fremennik skirt","True","500","0","0","0","0","0","0"
"3797","3797","Fremennik hat","True","500","0","0","0","0","0","0"
"20181","20181","Steel kiteshield (g)","False","850","0","0","0","0","0","0"
"11990","11990","Fedora","True","300","0","0","0","0","0","0"
"3799","3799","Fremennik gloves","True","500","0","0","0","0","0","0"
"11992","11992","Lava scale","True","50","0","0","2800","25","2800","25"
"20184","20184","Steel platebody (t)","False","2000","0","0","0","0","0","0"
"3801","3801","Keg of beer","True","250","0","0","505","1","505","1"
"11994","11994","Lava scale shard","True","20","0","0","0","0","0","0"
"3803","3803","Beer tankard","True","20","0","0","0","0","0","0"
"20187","20187","Steel platelegs (t)","False","1000","0","0","0","0","0","0"
"11998","11998","Smoke battlestaff","True","15500","0","0","0","0","0","0"
"20190","20190","Steel plateskirt (t)","False","1000","0","0","0","0","0","0"
"12000","12000","Mystic smoke staff","True","42500","0","0","0","0","0","0"
"20193","20193","Steel full helm (t)","False","550","0","0","0","0","0","0"
"12002","12002","Occult necklace","True","45000","740833","10","734400","4","738995","14"
"12004","12004","Kraken tentacle","True","83340","0","0","535694","3","535694","3"
"20196","20196","Steel kiteshield (t)","False","850","0","0","0","0","0","0"
"12007","12007","Jar of dirt","True","1","7683","20","0","0","7683","20"
"20199","20199","Monk's robe top (g)","False","50","3800000","1","0","0","3800000","1"
"20202","20202","Monk's robe (g)","False","30","0","0","0","0","0","0"
"20205","20205","Golden chef's hat","False","2","0","0","0","0","0","0"
"20208","20208","Golden apron","False","2","0","0","0","0","0","0"
"3827","3827","Saradomin page 1","True","200","0","0","0","0","0","0"
"20211","20211","Team cape zero","False","50","4104803","1","4094541","1","4099672","2"
"3828","3828","Saradomin page 2","True","200","0","0","0","0","0","0"
"3829","3829","Saradomin page 3","True","200","0","0","0","0","0","0"
"3830","3830","Saradomin page 4","True","200","0","0","0","0","0","0"
"20214","20214","Team cape x","False","50","0","0","0","0","0","0"
"3831","3831","Zamorak page 1","True","200","0","0","293000","1","293000","1"
"3832","3832","Zamorak page 2","True","200","0","0","158500","5","158500","5"
"3833","3833","Zamorak page 3","True","200","0","0","0","0","0","0"
"20217","20217","Team cape i","False","50","0","0","0","0","0","0"
"3834","3834","Zamorak page 4","True","200","0","0","201277","6","201277","6"
"3835","3835","Guthix page 1","True","200","0","0","3700","1","3700","1"
"3836","3836","Guthix page 2","True","200","0","0","0","0","0","0"
"20220","20220","Holy blessing","True","80","19136","3","18700","1","19027","4"
"3837","3837","Guthix page 3","True","200","0","0","0","0","0","0"
"3838","3838","Guthix page 4","True","200","0","0","2100","1","2100","1"
"20223","20223","Unholy blessing","True","80","101686","4","96677","6","98681","10"
"20226","20226","Peaceful blessing","True","80","9000","2","8917","1","8972","3"
"20229","20229","Honourable blessing","True","80","6625","6","6379","2","6563","8"
"20232","20232","War blessing","True","80","0","0","10030","1","10030","1"
"20235","20235","Ancient blessing","True","80","16000","1","7814","3","9861","4"
"3853","3853","Games necklace(8)","True","1050","930","112","910","9","928","121"
"20238","20238","Charge dragonstone jewellery scroll","True","1","0","0","0","0","0","0"
"20240","20240","Crier coat","True","5000","0","0","0","0","0","0"
"20243","20243","Crier bell","True","5000","4499","1","0","0","4499","1"
"20246","20246","Black leprechaun hat","True","5000","0","0","0","0","0","0"
"20251","20251","Arceuus banner","True","70","0","0","0","0","0","0"
"20254","20254","Hosidius banner","True","70","0","0","0","0","0","0"
"20257","20257","Lovakengj banner","True","70","0","0","0","0","0","0"
"20260","20260","Piscarilius banner","True","70","0","0","0","0","0","0"
"20263","20263","Shayzien banner","True","70","0","0","0","0","0","0"
"20266","20266","Black unicorn mask","True","1000","0","0","0","0","0","0"
"20269","20269","White unicorn mask","True","1000","0","0","11869","1","11869","1"
"20272","20272","Cabbage round shield","True","3000","0","0","0","0","0","0"
"20275","20275","Gnomish firelighter","True","1000","0","0","0","0","0","0"
"20376","20376","Steel trimmed set (lg)","False","900","0","0","0","0","0","0"
"20379","20379","Steel trimmed set (sk)","False","900","0","0","0","0","0","0"
"20382","20382","Steel gold-trimmed set (lg)","False","900","100415","1","0","0","100415","1"
"12193","12193","Ancient robe top","True","7000","0","0","0","0","0","0"
"20385","20385","Steel gold-trimmed set (sk)","False","900","0","0","0","0","0","0"
"12195","12195","Ancient robe legs","True","7000","0","0","0","0","0","0"
"12197","12197","Ancient cloak","True","2000","15000","1","0","0","15000","1"
"12199","12199","Ancient crozier","True","5000","0","0","0","0","0","0"
"12201","12201","Ancient stole","True","2500","0","0","0","0","0","0"
"12203","12203","Ancient mitre","True","5000","0","0","0","0","0","0"
"4012","4012","Monkey nuts","True","3","300","84","0","0","300","84"
"12205","12205","Bronze platebody (g)","False","160","0","0","0","0","0","0"
"4014","4014","Monkey bar","True","50","849","4","0","0","849","4"
"12207","12207","Bronze platelegs (g)","False","80","0","0","0","0","0","0"
"4016","4016","Banana stew","True","300","0","0","0","0","0","0"
"12209","12209","Bronze plateskirt (g)","False","80","0","0","0","0","0","0"
"12211","12211","Bronze full helm (g)","False","48","0","0","0","0","0","0"
"12213","12213","Bronze kiteshield (g)","False","64","0","0","0","0","0","0"
"12215","12215","Bronze platebody (t)","False","160","0","0","0","0","0","0"
"12217","12217","Bronze platelegs (t)","False","80","0","0","0","0","0","0"
"12219","12219","Bronze plateskirt (t)","False","80","0","0","0","0","0","0"
"12221","12221","Bronze full helm (t)","False","48","0","0","0","0","0","0"
"12223","12223","Bronze kiteshield (t)","False","64","0","0","0","0","0","0"
"12225","12225","Iron platebody (t)","False","560","0","0","0","0","0","0"
"12227","12227","Iron platelegs (t)","False","280","0","0","0","0","0","0"
"12229","12229","Iron plateskirt (t)","False","280","0","0","0","0","0","0"
"12231","12231","Iron full helm (t)","False","160","0","0","0","0","0","0"
"12233","12233","Iron kiteshield (t)","False","240","0","0","0","0","0","0"
"12235","12235","Iron platebody (g)","False","560","490120","1","0","0","490120","1"
"12237","12237","Iron platelegs (g)","False","280","49990","1","0","0","49990","1"
"12239","12239","Iron plateskirt (g)","False","280","4816","1","0","0","4816","1"
"12241","12241","Iron full helm (g)","False","160","0","0","0","0","0","0"
"20433","20433","Evil chicken feet","True","1","0","0","0","0","0","0"
"12243","12243","Iron kiteshield (g)","False","240","0","0","0","0","0","0"
"20436","20436","Evil chicken wings","True","1","0","0","0","0","0","0"
"12245","12245","Beanie","True","600","0","0","0","0","0","0"
"12247","12247","Red beret","True","80","0","0","0","0","0","0"
"20439","20439","Evil chicken head","True","1","0","0","0","0","0","0"
"12249","12249","Imp mask","True","2000","0","0","0","0","0","0"
"20442","20442","Evil chicken legs","True","1","0","0","0","0","0","0"
"12251","12251","Goblin mask","True","2000","0","0","0","0","0","0"
"12253","12253","Armadyl robe top","True","7000","0","0","0","0","0","0"
"12255","12255","Armadyl robe legs","True","7000","0","0","0","0","0","0"
"12257","12257","Armadyl stole","True","2500","0","0","0","0","0","0"
"12259","12259","Armadyl mitre","True","5000","0","0","0","0","0","0"
"12261","12261","Armadyl cloak","True","2000","45000","2","0","0","45000","2"
"12263","12263","Armadyl crozier","True","5000","0","0","0","0","0","0"
"12265","12265","Bandos robe top","True","7000","100005","1","0","0","100005","1"
"12267","12267","Bandos robe legs","True","7000","0","0","0","0","0","0"
"12269","12269","Bandos stole","True","2500","0","0","0","0","0","0"
"12271","12271","Bandos mitre","True","5000","15953","1","0","0","15953","1"
"12273","12273","Bandos cloak","True","2000","0","0","25179","2","25179","2"
"12275","12275","Bandos crozier","True","5000","0","0","0","0","0","0"
"12277","12277","Mithril platebody (g)","False","5200","0","0","0","0","0","0"
"4087","4087","Dragon platelegs","True","270000","161386","6","161254","107","161261","113"
"12279","12279","Mithril platelegs (g)","False","2600","0","0","0","0","0","0"
"4089","4089","Mystic hat","True","15000","15460","3","15135","5","15257","8"
"12281","12281","Mithril kiteshield (g)","False","2210","0","0","0","0","0","0"
"4091","4091","Mystic robe top","True","120000","72000","3","71542","7","71679","10"
"12283","12283","Mithril full helm (g)","False","1430","0","0","0","0","0","0"
"4093","4093","Mystic robe bottom","True","80000","47966","4","47368","8","47567","12"
"12285","12285","Mithril plateskirt (g)","False","2600","0","0","1317","1","1317","1"
"4095","4095","Mystic gloves","True","10000","6499","1","5765","9","5838","10"
"12287","12287","Mithril platebody (t)","False","5200","0","0","0","0","0","0"
"4097","4097","Mystic boots","True","10000","6057","4","5654","21","5718","25"
"12289","12289","Mithril platelegs (t)","False","2600","0","0","0","0","0","0"
"4099","4099","Mystic hat (dark)","True","15000","0","0","38000","1","38000","1"
"12291","12291","Mithril kiteshield (t)","False","2210","0","0","4412","1","4412","1"
"4101","4101","Mystic robe top (dark)","True","120000","73155","5","71694","8","72256","13"
"12293","12293","Mithril full helm (t)","False","1430","0","0","0","0","0","0"
"4103","4103","Mystic robe bottom (dark)","True","80000","49988","5","47675","7","48639","12"
"12295","12295","Mithril plateskirt (t)","False","2600","0","0","0","0","0","0"
"4105","4105","Mystic gloves (dark)","True","10000","0","0","6084","1","6084","1"
"12297","12297","Black pickaxe","False","145","0","0","3621","2","3621","2"
"4107","4107","Mystic boots (dark)","True","10000","0","0","88000","1","88000","1"
"12299","12299","White headband","True","40","0","0","0","0","0","0"
"4109","4109","Mystic hat (light)","True","15000","0","0","0","0","0","0"
"12301","12301","Blue headband","True","40","0","0","0","0","0","0"
"4111","4111","Mystic robe top (light)","True","120000","0","0","71492","2","71492","2"
"12303","12303","Gold headband","True","40","0","0","0","0","0","0"
"4113","4113","Mystic robe bottom (light)","True","80000","47350","5","47479","2","47386","7"
"12305","12305","Pink headband","True","40","0","0","3273","1","3273","1"
"4115","4115","Mystic gloves (light)","True","10000","0","0","5675","1","5675","1"
"12307","12307","Green headband","True","40","0","0","0","0","0","0"
"4117","4117","Mystic boots (light)","True","10000","15190","2","13852","1","14744","3"
"12309","12309","Pink boater","True","225","0","0","0","0","0","0"
"4119","4119","Bronze boots","True","24","0","0","0","0","0","0"
"12311","12311","Purple boater","True","225","0","0","0","0","0","0"
"4121","4121","Iron boots","True","84","3533","1","3533","1","3533","2"
"12313","12313","White boater","True","225","0","0","0","0","0","0"
"4123","4123","Steel boots","True","300","0","0","0","0","0","0"
"12315","12315","Pink elegant shirt","True","2000","0","0","0","0","0","0"
"4125","4125","Black boots","True","576","214","5","184","1","209","6"
"12317","12317","Pink elegant legs","True","2000","0","0","0","0","0","0"
"4127","4127","Mithril boots","True","780","0","0","0","0","0","0"
"12319","12319","Crier hat","True","5000","0","0","0","0","0","0"
"4129","4129","Adamant boots","True","1920","0","0","954","1","954","1"
"12321","12321","White cavalier","True","200","18136","2","0","0","18136","2"
"4131","4131","Rune boots","True","12500","7300","5","6991","12","7082","17"
"12323","12323","Red cavalier","True","200","9998","1","0","0","9998","1"
"12325","12325","Navy cavalier","True","200","0","0","0","0","0","0"
"20517","20517","Elder chaos top","True","800","0","0","0","0","0","0"
"12327","12327","Red d'hide body (g)","True","11230","0","0","0","0","0","0"
"20520","20520","Elder chaos robe","True","700","0","0","340096","1","340096","1"
"12329","12329","Red d'hide chaps (g)","True","5180","0","0","9500","1","9500","1"
"12331","12331","Red d'hide body (t)","True","11230","0","0","0","0","0","0"
"12333","12333","Red d'hide chaps (t)","True","5180","2759","2","0","0","2759","2"
"12335","12335","Briefcase","True","666","0","0","0","0","0","0"
"12337","12337","Sagacious spectacles","True","1400","0","0","0","0","0","0"
"12339","12339","Pink elegant blouse","True","2000","0","0","2112","1","2112","1"
"12341","12341","Pink elegant skirt","True","2000","0","0","0","0","0","0"
"4151","4151","Abyssal whip","True","120001","2509767","5","2509035","10","2509279","15"
"12343","12343","Gold elegant blouse","True","2000","0","0","0","0","0","0"
"4153","4153","Granite maul","True","50000","29591","49","29833","23","29669","72"
"12345","12345","Gold elegant skirt","True","2000","0","0","0","0","0","0"
"12347","12347","Gold elegant shirt","True","2000","0","0","0","0","0","0"
"4156","4156","Mirror shield","True","5000","6998","1","6191","2","6460","3"
"12349","12349","Gold elegant legs","True","2000","0","0","0","0","0","0"
"12351","12351","Musketeer hat","True","3500","216397","1","0","0","216397","1"
"4161","4161","Bag of salt","True","10","12","1","0","0","12","1"
"12353","12353","Monocle","True","1200","0","0","0","0","0","0"
"4162","4162","Rock hammer","True","500","0","0","900","2","900","2"
"12355","12355","Big pirate hat","True","1500","0","0","0","0","0","0"
"4164","4164","Facemask","True","200","527","1","453","1","490","2"
"12357","12357","Katana","True","24000","0","0","0","0","0","0"
"4166","4166","Earmuffs","True","200","0","0","0","0","0","0"
"12359","12359","Leprechaun hat","True","1000","0","0","0","0","0","0"
"4168","4168","Nose peg","True","200","349","1","349","4","349","5"
"12361","12361","Cat mask","True","2400","4234","4","0","0","4234","4"
"4170","4170","Slayer's staff","True","21000","0","0","0","0","0","0"
"12363","12363","Bronze dragon mask","True","10000","0","0","0","0","0","0"
"12365","12365","Iron dragon mask","True","10000","0","0","0","0","0","0"
"12367","12367","Steel dragon mask","True","10000","0","0","0","0","0","0"
"12369","12369","Mithril dragon mask","True","10000","0","0","0","0","0","0"
"12371","12371","Lava dragon mask","True","10000","0","0","0","0","0","0"
"12373","12373","Dragon cane","True","30000","0","0","0","0","0","0"
"12375","12375","Black cane","True","600","0","0","0","0","0","0"
"12377","12377","Adamant cane","True","1440","0","0","1350","1","1350","1"
"12379","12379","Rune cane","True","14400","0","0","0","0","0","0"
"12381","12381","Black d'hide body (g)","True","13480","0","0","0","0","0","0"
"12383","12383","Black d'hide chaps (g)","True","6220","0","0","0","0","0","0"
"12385","12385","Black d'hide body (t)","True","13480","0","0","15794","1","15794","1"
"12387","12387","Black d'hide chaps (t)","True","6220","0","0","0","0","0","0"
"12389","12389","Gilded scimitar","False","25600","14828589","1","0","0","14828589","1"
"12391","12391","Gilded boots","True","12500","0","0","0","0","0","0"
"12393","12393","Royal gown top","True","5000","0","0","0","0","0","0"
"12395","12395","Royal gown bottom","True","5000","0","0","0","0","0","0"
